SDSS_NAME_1,RA_1,DEC_1,REDSHIFT,PLATE,FIBER,MJD,TARGET_FLAG_TARGET_1,NSPECOBS_1,UNIFORM_TARGET_1,MI_Z2_1,LOGLBOL_1,LOGLBOL_ERR_1,BAL_FLAG_1,FIRST_FR_TYPE_1,FINT_REST6CM_MJY_OBS_1,LOGFNU2500A_ERGS_OBS_1,R_6CM_2500A_1,LOGL5100_1,LOGL5100_ERR_1,LOGL3000_1,LOGL3000_ERR_1,LOGL1350_1,LOGL1350_ERR_1,LOGL_BROAD_HA_1,LOGL_BROAD_HA_ERR_1,FWHM_BROAD_HA_1,FWHM_BROAD_HA_ERR_1,EW_BROAD_HA_1,EW_BROAD_HA_ERR_1,LOGL_NARROW_HA_1,LOGL_NARROW_HA_ERR_1,FWHM_NARROW_HA_1,FWHM_NARROW_HA_ERR_1,EW_NARROW_HA_1,EW_NARROW_HA_ERR_1,LOGL_NII_6585_1,LOGL_NII_6585_ERR_1,EW_NII_6585_1,EW_NII_6585_ERR_1,LOGL_SII_6718_1,LOGL_SII_6718_ERR_1,EW_SII_6718_1,EW_SII_6718_ERR_1,LOGL_SII_6732_1,LOGL_SII_6732_ERR_1,EW_SII_6732_1,EW_SII_6732_ERR_1,EW_FE_HA_1,EW_FE_HA_ERR_1,ALPHA_HA_1,ALPHA_HA_ERR_1,LINE_NPIX_HA_1,LINE_MED_SN_HA_1,LINE_REDCHI2_HA_1,LOGL_BROAD_HB_1,LOGL_BROAD_HB_ERR_1,FWHM_BROAD_HB_1,FWHM_BROAD_HB_ERR_1,EW_BROAD_HB_1,EW_BROAD_HB_ERR_1,LOGL_NARROW_HB_1,LOGL_NARROW_HB_ERR_1,FWHM_NARROW_HB_1,FWHM_NARROW_HB_ERR_1,EW_NARROW_HB_1,EW_NARROW_HB_ERR_1,FWHM_BROAD_HB_1GAUSS_1,LOGL_OIII_4959_1,LOGL_OIII_4959_ERR_1,EW_OIII_4959_1,EW_OIII_4959_ERR_1,LOGL_OIII_5007_1,LOGL_OIII_5007_ERR_1,EW_OIII_5007_1,EW_OIII_5007_ERR_1,EW_FE_HB_4434_4684_1,EW_FE_HB_4434_4684_ERR_1,ALPHA_HB_1,ALPHA_HB_ERR_1,LINE_NPIX_HB_1,LINE_MED_SN_HB_1,LINE_REDCHI2_HB_1,LOGL_MGII_1,LOGL_MGII_ERR_1,FWHM_MGII_1,FWHM_MGII_ERR_1,EW_MGII_1,EW_MGII_ERR_1,LOGL_BROAD_MGII_1,LOGL_BROAD_MGII_ERR_1,FWHM_BROAD_MGII_1,FWHM_BROAD_MGII_ERR_1,EW_BROAD_MGII_1,EW_BROAD_MGII_ERR_1,FWHM_BROAD_MGII_1GAUSS_1,EW_FE_MGII_1,EW_FE_MGII_ERR_1,ALPHA_MGII_1,ALPHA_MGII_ERR_1,LINE_NPIX_MGII_1,LINE_MED_SN_MGII_1,LINE_REDCHI2_MGII_1,LOGL_CIV_1,LOGL_CIV_ERR_1,FWHM_CIV_1,FWHM_CIV_ERR_1,EW_CIV,EW_CIV_ERR_1,ALPHA_CIV_1,ALPHA_CIV_ERR_1,LINE_NPIX_CIV_1,LINE_MED_SN_CIV_1,LINE_REDCHI2_CIV_1,VOFF_BROAD_HA_1,VOFF_BROAD_HA_ERR_1,VOFF_NARROW_HA_1,VOFF_NARROW_HA_ERR_1,VOFF_BROAD_HB_1,VOFF_BROAD_HB_ERR_1,VOFF_NARROW_HB_1,VOFF_NARROW_HB_ERR_1,VOFF_BROAD_MGII_1,VOFF_BROAD_MGII_ERR_1,VOFF_CIV_PEAK,VOFF_CIV_PEAK_ERR_1,LOGBH_HB_MD04_1,LOGBH_HB_MD04_ERR_1,LOGBH_HB_VP06_1,LOGBH_HB_VP06_ERR_1,LOGBH_MGII_MD04_1,LOGBH_MGII_MD04_ERR_1,LOGBH_MGII_VO09_1,LOGBH_MGII_VO09_ERR_1,LOGBH_MGII_S10_1,LOGBH_MGII_S10_ERR_1,LOGBH_CIV_VP06_1,LOGBH_CIV_VP06_ERR_1,LOGBH_1,LOGBH_ERR_1,LOGEDD_RATIO_1,SPECIAL_INTEREST_FLAG_1,Z_HW,Z_HW_ERR,UGRIZ,UGRIZ_ERR,UGRIZ_DERED,DELTA_G_I,LOGNH,RASS_COUNT_RATE,RASS_OFFSET,JHK,JHK_ERR,MASS_OFFSET,WISE1234,WISE1234_ERR,WISE_OFFSET,COMMENT,GALEX_MAG,GALEX_MAG_ERR,GALEX_OFFSET,E_BV,name,follow_up,RMS,peak_flux,PFerr,int_flux,IFerr,S/N,redshift_1,W1,W2,W3,W4,W5,W6,UNI_FLAG,MIZ2,FIRST,detection,Quadrant,SFR (Msun/yr),L_2500,RAx,DECx,VOFF_CIV_PEAK_1,EW_CIV_1,PLATE_1,MJD_1,FIBER_1,ICA_CIV_BLUESHIFT,ICA_CIV_EQW,ICA_CIV_EQW_new2021,RM_DIST_UNSCALE,RM_DIST_SCALE,CIV_BLUESHIFT_SCALED,CIV_EQW_SCALED,CIVBestfit_Index,L3GHz [W/Hz],CIV_DIST_021721,CIV_DIST_041921,CIV_DIST_FINAL
001342.45-002412.6,3.4268798828125,-0.4035139977931976,1.6409000158309937,389,274,51795,68,1,0,-27.52096916182444,47.012579319361926,0.00547159760101934,0,0,0.0,-26.63453084003105,-1.0,0.0,-1.0,46.30077209032073,0.00547159760101934,46.08245318190301,0.026254111680348302,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.08784436411143,0.0476001390942784,3847.9553419907625,339.5394398376045,17.574652345453565,2.1975312688408835,44.08784436411143,0.05008839325556025,3847.9553419907625,335.8698106051263,17.574652345453565,2.2116633351303765,4145.15442197921,64.07804085353621,9.422294369838044,-0.6402059532792698,0.02403968352641456,310,21.712243331475445,4.699444226121125,44.64181115723768,0.04372290563087944,5417.60498046875,803.681884765625,52.68671495615917,6.644047388937893,-0.5468004595774448,0.3164098673597733,280,8.43564785495459,0.8833278992153037,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-960.9599077517908,188.17178271581048,562.4606346698909,106.90275669798498,0.0,-1.0,0.0,-1.0,9.166710102771312,0.02468442852749901,9.180846091413988,0.07669216763815838,9.336938742252476,0.07589087925083837,9.231314857770816,0.1296011388138545,9.336938742252476,0.07589087925083837,-0.4247299680081227,0,1.6505610000000002,0.001791,"(19.280000686645508, 18.87700080871582, 18.575000762939453, 18.23200035095215, 17.996000289916992)","(0.03200000151991844, 0.023000000044703484, 0.017999999225139618, 0.023000000044703484, 0.03500000014901161)","(19.1230006814003, 18.761448808014393, 18.49116276204586, 18.16841534525156, 17.950941286981106)",0.3068448152612749,20.50900077819824,-9.0,0.0,"(16.371000289916992, 15.366000175476074, 15.13700008392334)","(0.13300000131130219, 0.11999999731779099, 0.14100000262260437)",0.4670000076293945,"(-1.0, -1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0, -1.0)",-1.0,,"(20.06062889099121, 21.205379486083984)","(0.05585759878158569, 0.11418557167053223)",1.142817157110347,0.030460845679044724,SDSSJ001342.45-002412.6,0,9.8,163.0,17.0,219.0,37.0,16.632653061224502,1.6505610000000002,0.02732,0.02415,0.0263,0.01611,-0.00745,-0.00511,0.0,-27.520969161824397,0.0,1.0,0,5849.60396280383,31.1675777070331,3.42688,-0.403514,562.460634669891,52.6867149561592,389,51795,274,1488.88659422,101.160256963,35.9006502966708,1728.41370142151,3.4862564547755097,0.722759710867253,-0.879689195398108,275801.0,24.469497905866,3.506315359984721,2.7928752256709743,0.6628012502100661
014023.83+141151.7,25.09930229187012,14.197709083557127,1.6543999910354614,426,514,51882,4,1,0,-26.08948827110285,46.51422331561295,0.007897375589536182,1,-1,0.0,-27.036978790578285,-1.0,0.0,-1.0,45.80241608657176,0.007897375589536182,46.21183567080015,0.020783678494453284,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.02871400302512,0.03913007004314295,7488.438784841881,494.1820933981977,44.16617998552336,4.263390026605272,44.02320655471617,0.03755835118446527,7488.438784841881,491.613429120684,43.609628761446864,4.330021178231078,7759.193700098607,108.85248165335554,12.12885811042311,-1.9341793516310863,0.06475101369294345,310,10.645272247841573,1.1103310751369608,44.41126197063017,0.0392034397117591,7858.216796875,779.729736328125,28.96728495670969,3.1675668678521114,-2.2189680238289657,0.3058035084821605,280,8.898058092945899,1.2351306070752597,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,89.8353728601734,521.7526313508545,647.9803146335415,160.3254946036874,0.0,-1.0,0.0,-1.0,9.402281139409892,0.035998322296161483,9.509990611180935,0.05745635499436125,9.606280541569546,0.05723239959699152,9.62292091792379,0.08688662104830416,9.606280541569546,0.05723239959699152,-1.1924277710741578,0,1.650361,0.0019140000000000001,"(19.96299934387207, 19.68000030517578, 19.56599998474121, 19.204999923706055, 19.27899932861328)","(0.041999999433755875, 0.026000000536441803, 0.020999999716877937, 0.024000000208616257, 0.07400000095367432)","(19.664999336004257, 19.460672304034233, 19.40686798095703, 19.084309920668602, 19.19347332417965)",0.09355198037528296,20.666000366210934,-9.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0.0,"(-1.0, -1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0, -1.0)",-1.0,,"(21.019960403442383, -999.0)","(0.25033411383628845, -999.0)",0.4107359463597344,0.057777751237154014,SDSSJ014023.83+141151.7,0,25.0,516.0,27.0,516.0,27.0,20.64,1.6503609000000001,0.01581,0.04727,0.00394,0.038439999999999995,0.0028699999999999997,1.5E-4,0.0,-26.0894882711029,0.0,1.0,1,18511.2575733389,30.5949853507445,25.099303,14.197709,647.980314633542,28.9672849567097,426,51882,514,172.31587372099997,95.0795336217,33.9123709209659,414.69197984501295,2.5899685047449,-0.319655781029866,-0.9435228431997328,238121.0,24.841583642937398,2.618358096353675,2.2305189114116497,0.5425445714044985
014658.21-091505.2,26.742563247680664,-9.251469612121582,1.6516000032424931,664,543,52174,1048580,1,0,-26.3366662899303,46.484855357262134,0.009219681945609182,0,0,0.0,-27.095199399139837,-1.0,0.0,-1.0,45.77304812822094,0.009219681945609182,46.04579212695261,0.025140328155625724,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.79362841300721,0.03559355615567483,4602.063059568028,1461.0798990673316,28.240772896739024,2.694565316407082,43.768229483275356,0.036915947910895135,6846.71561187658,1317.6367904065241,26.63653005869825,2.5870800854256704,8015.453918347451,81.51646219829398,14.743150815265093,-1.5526985819758532,0.0520731672575091,311,9.97636139565047,1.0501156766614013,44.34292659011764,0.045494013402628035,4946.650390625,761.512451171875,35.066573325726274,4.862296417436233,-1.9169492142950364,0.3474033537953344,281,8.096472301678059,0.9161691161599916,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,489.60350106883794,481.4130979504089,262.94917746483605,267.3524295589273,0.0,-1.0,0.0,-1.0,9.41229606112898,0.05972582590214282,9.072429194659595,0.2758013454343021,9.510254417896226,0.1672559251801131,9.132892261804331,0.1343772215574188,9.510254417896226,0.1672559251801131,-1.1257696057516569,0,1.650855,0.0019850000000000002,"(19.363000869750977, 19.101999282836914, 19.097999572753906, 18.902000427246094, 18.84600067138672)","(0.03799999877810478, 0.01899999938905239, 0.017999999225139618, 0.017000000923871994, 0.06800000369548798)","(19.23200087249279, 19.0055832862854, 19.02804557979107, 18.848945427685976, 18.80840367078781)",-0.1262336530997858,20.42300033569336,-9.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0.0,"(-1.0, -1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0, -1.0)",-1.0,,"(20.45497703552246, -999.0)","(0.11242806911468506, -999.0)",0.3661568280656348,0.025357021018862724,SDSSJ014658.21-091505.2,0,10.0,30.0,,30.0,,,1.6508549,0.02277,0.03147,0.02065,0.02196,-0.00505,0.00193,0.0,-26.3366662899303,0.0,0.0,0,1077.1700517399302,30.6938565582754,26.742564,-9.25147,262.949177464836,35.0665733257263,664,52174,543,406.58801663300005,97.28951435350001,34.6488324890943,646.78297361409,2.7044451536215903,-0.13416714203078098,-0.920323114522069,244881.0,23.606351048986106,2.7342896219760875,2.3040354829384317,0.5606936422413777
015720.27-093809.1,29.33446311950684,-9.635871887207033,1.649399995803833,666,298,52149,4,1,0,-26.298903173495635,46.43800864735039,0.0050411945155453,0,0,0.0,-27.153536337445363,-1.0,0.0,-1.0,45.7262014183092,0.0050411945155453,45.88908216762296,0.01842287553805733,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.82158505996106,0.013744721940863514,3755.2154249631067,351.32155415736,33.92047078545186,1.145625785289738,43.81628189233263,0.01848220165687664,3755.2154249631067,534.832493627822,33.50878674681891,1.443310911179223,5197.561113452403,81.62157627402411,7.3815203566082355,-1.3941313331629546,0.03306943103647486,310,13.551411337790613,1.279312914125827,44.321932609472206,0.032040541737789134,3952.588623046875,451.7974853515625,43.674568157174214,3.9413331202255786,-1.2720548223037231,0.2669127507168506,280,9.357114792669801,1.041078444093661,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-215.629155818866,187.5341446208156,444.8311535761203,187.1299718673606,0.0,-1.0,0.0,-1.0,9.006994066696073,0.0313517618284274,8.872370421496294,0.08130047290089536,8.959514591693393,0.1237473212018843,8.854976781352251,0.0997623437033632,8.959514591693393,0.1237473212018843,-0.6218764894605684,0,1.650784,0.0017219999999999998,"(19.30500030517578, 19.20199966430664, 19.18899917602539, 18.91699981689453, 19.121999740600586)","(0.04399999976158142, 0.03500000014901161, 0.017999999225139618, 0.024000000208616257, 0.06599999964237213)","(19.19000030308962, 19.117359660565853, 19.12758917734027, 18.870424814522266, 19.08899474143982)",-0.03618798935150619,20.323999404907227,-9.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0.0,"(-1.0, -1.0, -1.0, -1.0)","(-1.0, -1.0, -1.0, -1.0)",-1.0,,"(20.211715698242188, 20.870849609375)","(0.09728898108005524, 0.1876928210258484)",0.11869795195107412,0.02227948233485222,SDSSJ015720.27-093809.1,0,14.3,42.9,,42.9,,,1.650784,0.03413,0.02012,0.01647,0.03683,6.7E-4,-0.00521,0.0,-26.298903173495606,0.0,0.0,0,1540.1614052394198,30.678751311701607,29.334464,-9.635872,444.83115357612,43.674568157174214,666,52149,298,557.606422808,122.740900851,43.720854851373396,796.2395779148393,2.63562522585738,-0.0145959532542558,-0.65314193383755,240918.0,23.761644630728398,2.685961255918788,2.1644423552216367,0.5363442622464123
081656.84+492438.1,124.2368392944336,49.41060256958008,1.646399974822998,440,552,51885,1048580,2,0,-26.136125821555826,46.47286172769953,0.0068211013362073905,0,0,0.0,-27.114832399872466,-1.0,0.0,-1.0,45.76105449865833,0.0068211013362073905,46.01538704666365,0.018696929090442186,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.776671995018255,0.026047199515797814,2802.840285214994,347.88872668934334,28.16977518589079,1.793405750629795,43.769422039509976,0.03274355115611982,2802.840285214994,1255.7252177855225,27.703422506624108,2.079410176137364,5485.214584459421,50.93998620473168,11.796827431442313,-1.4243843568598902,0.04194759773923595,310,11.353679122240198,1.1970027726117125,44.26231429731997,0.02775223387762437,4754.9404296875,451.820556640625,31.539327856121268,2.7037890836216274,-2.0557660648564653,0.3236378263405475,280,8.975661959892989,1.1018248779428759,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-320.736387246662,321.8606814270948,423.43900768651633,106.97917670968852,0.0,-1.0,0.0,-1.0,9.075391011628117,0.050484880368319135,8.635723951288522,0.10786325415830904,8.727050491127523,0.3891671884157817,9.082445295587721,0.08312718911448347,8.727050491127523,0.3891671884157817,-0.35455930854556783,0,1.650785,0.0014199999999999998,"(19.608999252319336, 19.391000747680664, 19.277999877929688, 19.148000717163086, 18.98200035095215)","(0.04600000008940697, 0.019999999552965164, 0.023000000044703484, 0.02500000037252903, 0.06800000369548798)","(19.34899926185608, 19.19964075088501, 19.1391598880291, 19.042700722813606, 18.9073803499341)",-0.1272648687723142,20.66399955749512,-9.0,0.0,"(0.0, 16.466999053955078, 0.0)","(0.0, 0.2750000059604645, 0.0)",0.1330000013113022,"(15.828, 14.358, 10.881, 8.36)","(0.068, 0.059, 0.098, 0.291)",1.23650855772253,,"(21.02145004272461, 22.283802032470703)","(0.0456373393535614, 0.12766212224960327)",0.4829064095779925,0.050542011857032776,SDSSJ081656.84+492438.1,1,8.7,26.1,,26.1,,,1.650785,0.046689999999999995,8.0E-4,0.030719999999999997,0.02102,-0.007240000000000002,-0.00474,0.0,-26.1361258215558,0.0,0.0,3,937.022920013035,30.6136403709256,124.236843,49.410604,423.43900768651605,31.5393278561213,440,51885,552,1250.74218448,102.881570792,36.5240537814409,1490.1905603179598,3.2897169370972503,0.5342051439484461,-0.8616193483504442,269740.0,23.545828444706697,3.3128610984246305,2.6521287609424906,0.6363079270020056
082334.60+213917.5,125.89421081542969,21.65488052368164,1.6390999555587769,1927,481,53321,1048578,1,1,-27.315547162864824,46.90502509160268,0.003675321384672969,0,0,0.0,-26.665208034235093,-1.0,0.0,-1.0,46.19321786256149,0.003675321384672969,46.513267606599776,0.006610236708098682,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.1414242509216,0.01128218452626939,2764.8529652118873,363.5341275263556,23.82735027557489,0.6059616812023947,44.12296319466512,0.014557686968128538,2764.8529652118873,407.3778311388787,22.83571914379858,0.8096736013806769,3737.774581411658,54.060211198643294,3.171206913712976,-1.600015148171472,0.030621698882336238,310,23.919669207520407,0.9634778890120612,44.671375382963426,0.04465640815683969,6474.8828125,398.9931640625,25.84632635331215,2.635011884642859,-2.120475722747956,0.13199020027521846,280,20.76952617494559,1.1796154607383953,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-1267.5968528511287,107.70937488463541,498.30483079099184,240.7676794776128,0.0,-1.0,0.0,-1.0,9.010171265705694,0.01848392930862976,8.839953012258356,0.11422039799240336,8.983139155765734,0.12799956347350944,9.614495656743408,0.05363844855543151,8.983139155765734,0.12799956347350944,-0.17848460928061627,0,1.6515240000000002,0.0016719999999999999,"(18.35300064086914, 18.198999404907227, 18.10099983215332, 17.937000274658203, 17.889999389648438)","(0.023000000044703484, 0.01600000075995922, 0.017999999225139618, 0.02199999988079071, 0.02199999988079071)","(18.111000642180443, 18.020887404680252, 17.971771836280823, 17.838990278542042, 17.8205453902483)",-0.10481809367168454,20.63800048828125,-9.0,0.0,"(16.760000228881836, 15.871999740600586, 15.616999626159668)","(0.12700000405311584, 0.15199999511241913, 0.15600000321865082)",0.11500000208616255,"(14.872, 13.415, 10.193, 7.538)","(0.043, 0.038, 0.071, 0.139)",0.1228236249239522,,"(19.05536651611328, 19.867511749267578)","(0.0392967164516449, 0.14298608899116516)",0.5049520253036415,0.04700687527656555,SDSSJ082334.60+213917.5,1,10.5,31.5,,31.5,,,1.6515238999999995,0.03899,0.02024,0.01707,0.016890000000000002,0.0073599999999999985,-0.00132,1.0,-27.3155471628648,0.0,0.0,4,1132.35778126686,31.0854089074492,125.894208,21.654881,498.30483079099196,25.8463263533121,1927,53321,481,2546.01543745,84.6835921004,29.9003935881545,2785.8567181409308,4.374773201311069,1.5597580323068898,-1.0526563841273,296320.0,23.627940857758798,4.386430817982147,3.5267935923317317,0.8058251071009213
082423.61+260656.3,126.0984115600586,26.11564636230469,1.6450999975204468,1586,327,52945,2,1,1,-26.15788207702739,46.517092381434495,0.0059573191540032155,0,0,0.0,-27.04524297045165,-1.0,0.0,-1.0,45.805285152393296,0.0059573191540032155,46.170021172359505,0.01121564617448456,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.778375962029095,0.05806050855787604,2971.81503639981,254.48699790444084,24.994189018005557,3.2592924549360305,43.76916731644151,0.05880562733721105,2971.81503639981,295.16574519738987,24.46979912803813,3.1367559695363636,3299.008402907645,62.37898511840369,10.600595020039641,-1.7366700022035768,0.04951806706701944,310,10.60194136412063,1.4252104580401133,44.25830680443315,0.0574088804340569,5271.5595703125,426.88623046875,22.8324434053977,3.450312407680736,-2.4451678650837336,0.1809865262785421,280,11.477016663901384,0.9214165974223052,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-593.5243270644312,134.19247701270308,712.1040345213811,347.6513397041199,0.0,-1.0,0.0,-1.0,8.661193616281087,0.04644924102382643,8.708686127712447,0.0744399532503122,8.805320345999643,0.08634877046216413,9.253989458447666,0.07058829780796863,8.805320345999643,0.08634877046216413,-0.3885985096827156,0,1.650132,0.0019030000000000002,"(19.410999298095703, 19.333999633789062, 19.26799964904785, 19.082000732421875, 18.993000030517578)","(0.02800000086426735, 0.02199999988079071, 0.017999999225139618, 0.019999999552965164, 0.04500000178813934)","(19.205999299883842, 19.183119639754295, 19.15852965414524, 18.998975731432438, 18.93416503071785)",-0.10052987035040883,20.547000885009766,-9.0,0.0,"(17.503000259399414, 0.0, 15.800000190734863)","(0.296999990940094, 0.0, 0.22499999403953552)",0.012000000104308128,"(15.753, 14.137, 10.986, 8.113)","(0.067, 0.06, 0.126, 0.222)",0.2460163254309925,,"(20.074356079101562, 21.053316116333008)","(0.043385885655879974, 0.08750350028276443)",0.20836245020511307,0.039817359298467636,SDSSJ082423.61+260656.3,1,8.6,25.8,,25.8,,,1.6501318999999999,0.04131,0.00978,0.02814,0.014130000000000004,0.00385,-0.0013,1.0,-26.1578820770274,0.0,0.0,3,925.190625869223,30.6223428731143,126.098409,26.115647,712.1040345213811,22.8324434053977,1586,52945,327,1465.65299327,81.9446442849,29.0729434236534,1705.6042867152698,3.5307931448247403,0.704364143363172,-1.08140905389837,277071.0,23.5404164690393,3.5460583256585023,2.9088915557315715,0.6959803197545507
