 16 50 51.08,+34 43 10.7,-0.00006
 16 46 33.21,+36 43 02.3, 0.00002
 16 47 28.75,+36 23 15.7,-0.00031
 08 11 23.87,+32 44 12.1, 0.00572
 08 08 01.74,+33 00 09.2, 0.00016
 08 12 36.84,+34 39 40.3, 0.00359
 08 12 52.10,+33 49 13.8,-0.00031
 08 14 43.66,+34 31 41.2, 0.00004
 08 18 31.94,+36 23 10.2, 0.00084
 08 21 07.11,+36 03 03.6, 0.00019
 08 32 19.65,+37 08 52.8,-0.00020
 08 30 57.79,+37 34 23.9,-0.00029
 08 36 22.07,+37 52 52.1,-0.00049
 08 36 26.05,+38 25 47.3,-0.00003
 08 33 50.62,+38 39 22.9, 0.00276
 08 32 22.35,+39 13 59.3,-0.00030
 08 34 14.25,+39 34 05.2,-0.00004
 08 40 34.19,+40 16 21.2, 0.00084
 08 45 36.26,+41 21 20.6,-0.00032
 08 46 53.78,+41 07 14.7, 0.00048
 08 47 25.19,+41 26 49.8, 0.00157
 08 44 58.72,+40 40 27.1,-0.00057
 08 51 15.04,+41 08 45.0, 0.00061
 08 51 53.48,+41 11 58.6, 0.00020
 08 49 47.05,+41 25 21.2, 0.00114
 08 51 17.20,+42 18 57.5,-0.00020
 08 54 25.01,+42 35 17.4, 0.00106
 08 59 15.61,+42 41 00.9,-0.00002
 09 06 43.90,+42 43 58.4, 0.00019
 08 57 20.48,+42 26 24.1, 0.00057
 09 05 09.44,+43 13 43.6,-0.00011
 09 12 51.13,+44 22 04.6, 0.25880
 09 10 44.43,+43 29 48.7, 0.00004
 09 10 00.32,+45 09 40.1, 0.00219
 09 05 48.46,+44 29 24.9,-0.00006
 09 08 09.13,+44 41 38.8, 0.00029
 09 17 23.70,+45 11 37.3, 0.00039
 09 18 32.20,+46 11 38.2, 0.00029
 09 16 13.18,+45 57 44.8,-0.00099
 09 18 40.46,+46 09 48.4, 0.00029
 09 23 07.84,+46 12 10.3,-0.00089
 09 22 16.45,+46 04 14.4, 0.00016
 09 30 35.08,+46 44 08.7, 0.34286
 09 42 31.92,+47 11 21.4, 0.00024
 09 31 54.52,+47 59 07.3,-0.00027
 09 35 14.68,+47 36 19.1,-0.00014
 09 38 50.02,+48 35 11.0, 0.00106
 11 15 38.28,+04 03 21.9, 0.00073
 11 14 33.82,+03 42 31.1, 0.00001
 11 13 29.86,+03 45 55.0,-0.00012
 11 13 22.98,+04 27 57.3, 0.00060
 11 12 60.00,+05 19 15.0, 0.00028
 11 14 17.06,+04 54 59.6, 0.00013
 11 15 27.92,+05 11 06.9, 0.00045
 11 19 47.04,+05 01 02.7,-0.00031
 11 23 15.17,+04 43 53.5, 0.00059
 11 18 50.32,+05 17 14.0,-0.00039
 11 18 04.97,+05 18 33.1, 0.00018
 11 33 52.62,+03 53 00.5, 0.00093
 11 30 36.55,+04 40 05.3, 0.00063
 11 28 54.24,+03 53 41.4, 0.01962
 11 26 49.07,+04 25 54.4, 0.00033
 11 29 08.01,+05 50 12.6,-0.00027
 11 41 04.20,+03 33 13.0,-0.00044
 11 39 28.76,+04 53 19.6, 0.00045
 11 38 22.10,+04 17 34.3, 0.00008
 11 48 05.50,+04 39 14.7, 0.00078
 11 42 20.44,+04 33 30.7,-0.00021
 11 55 06.82,+04 10 18.4, 0.00027
 11 56 47.14,+04 53 29.4,-0.00010
 11 53 20.09,+04 15 00.3, 0.00041
 11 55 08.24,+04 41 53.5, 0.00058
 11 51 01.60,+03 59 04.6, 0.00002
 11 51 31.98,+05 51 55.3, 0.00057
 11 51 27.52,+06 00 22.7, 0.00009
 11 53 46.77,+06 06 53.7, 0.00018
 11 57 31.02,+04 41 02.4, 0.00033
 12 04 42.18,+05 14 27.6, 0.00021
 12 06 30.92,+05 37 30.6,-0.00079
 12 08 23.43,+05 26 50.7, 0.00058
 12 11 11.06,+05 29 49.3, 0.00005
 12 16 08.34,+04 53 57.9, 0.00060
 12 14 19.91,+04 41 44.2,-0.00033
 12 10 23.20,+04 16 39.4, 0.00005
 12 20 48.52,+04 40 47.7, 0.00006
 12 13 37.27,+04 41 49.6, 0.00047
 12 19 50.94,+06 07 35.2, 0.00180
 12 37 00.30,+04 36 46.3,-0.00023
 12 36 49.43,+05 00 23.3,-0.00012
 12 35 23.43,+04 26 23.5,-0.00032
 12 31 22.19,+05 30 02.7, 0.00019
 12 44 41.29,+04 33 24.8, 0.00035
 12 34 30.18,+05 15 14.0,-0.00022
 12 43 04.82,+05 21 16.2, 0.00013
 12 59 52.79,+04 31 31.4, 0.00100
 13 00 20.22,+04 58 54.4, 0.00018
 13 03 07.05,+04 37 35.9, 0.00049
 13 01 47.37,+03 49 39.6, 0.00065
 13 00 41.31,+03 45 15.6, 0.00055
 13 02 24.84,+05 01 55.2, 0.00063
 13 06 24.34,+05 34 12.1, 0.00024
 13 10 56.86,+06 00 46.8,-0.00045
 13 11 59.69,+05 09 45.1, 0.00023
 13 14 00.56,+05 43 19.5,-0.00053
 13 23 56.93,+04 50 49.2, 0.00022
 13 16 29.79,+04 28 22.2,-0.00038
 13 15 35.90,+04 34 50.4,-0.00060
 13 19 51.02,+06 01 10.2,-0.00004
 13 19 46.99,+04 55 56.2, 0.00074
 13 21 24.37,+05 26 26.9, 0.00050
 13 27 52.61,+03 59 16.2, 0.00154
 13 26 52.06,+04 14 51.1,-0.00053
 13 24 08.68,+03 41 53.8, 0.00117
 13 31 15.92,+05 21 19.8, 0.04656
 13 31 38.70,+05 24 34.4, 0.00101
 13 30 46.75,+04 02 28.1, 0.00004
 13 33 04.25,+05 11 24.2,-0.00004
 13 34 52.25,+05 49 50.5,-0.00082
 13 35 36.24,+05 08 00.1,-0.00023
 13 37 53.12,+05 27 46.3, 0.00017
 13 40 01.90,+04 46 06.3,-0.00037
 13 43 15.64,+04 51 10.7, 0.00061
 13 46 05.55,+05 08 06.1,-0.00118
 13 50 23.11,+04 40 29.1,-0.00077
 13 46 56.23,+04 07 33.7,-0.00027
 13 49 52.77,+05 04 58.9,-0.00000
 13 51 58.86,+04 51 47.4,-0.00054
 13 58 59.94,+04 10 53.9,-0.00055
 07 44 57.82,+25 35 05.2, 0.00017
 07 50 28.12,+27 05 04.8, 0.00016
 07 52 38.77,+26 52 19.7, 0.00029
 07 53 31.84,+27 04 15.3,-0.00054
 07 57 48.10,+27 31 28.3,-0.00036
 07 52 30.44,+27 26 19.8, 0.00110
 07 58 30.74,+29 00 08.5, 0.00009
 07 59 05.42,+28 30 40.4, 0.00016
 08 00 49.50,+28 45 58.7, 0.00108
 08 03 45.97,+29 40 05.1, 0.00057
 08 00 16.69,+28 43 22.4, 0.00042
 08 00 24.39,+28 46 34.1, 0.00050
 08 01 50.08,+29 34 46.0, 0.00074
 07 59 14.06,+29 24 30.4, 0.00008
 08 02 37.52,+30 18 32.6,-0.00032
 08 03 42.03,+30 22 54.7,-0.00010
 08 08 35.76,+30 47 02.4, 0.00002
 08 18 30.14,+32 01 47.8, 0.00006
 08 24 31.87,+33 19 17.9, 0.00009
 08 19 11.00,+32 49 10.5, 0.00053
 08 17 42.05,+33 17 35.3, 0.00041
 08 17 31.56,+32 56 49.9, 0.00080
 08 22 59.27,+34 09 18.1,-0.00058
 08 27 54.25,+33 36 04.2, 0.03043
 08 39 19.85,+36 07 22.4,-0.00021
 08 42 18.59,+36 26 19.9, 0.00064
 08 38 25.67,+36 31 43.5,-0.00068
 08 37 31.78,+36 32 01.7, 0.00045
 08 35 47.07,+36 25 20.8, 0.00028
 08 41 32.43,+37 42 36.7,-0.00058
 08 40 38.82,+37 10 31.5,-0.00014
 08 43 52.87,+37 42 28.3, 0.09129
 08 47 45.88,+37 53 59.1, 0.00051
 08 41 20.70,+37 20 06.0,-0.00010
 08 49 30.18,+38 12 49.7,-0.00041
 09 28 40.55,+42 55 06.8, 0.00051
 09 24 11.86,+44 07 47.2, 0.00040
 09 24 23.94,+43 55 13.7,-0.00001
 09 32 45.78,+44 22 05.8, 0.00018
 10 12 03.83,+47 10 40.5,-0.00002
 10 05 29.38,+46 59 36.3,-0.00019
 10 03 36.66,+46 05 50.7, 0.00003
 10 03 06.63,+46 46 56.0, 0.00278
 10 02 09.06,+46 29 23.1,-0.00004
 09 59 33.86,+47 13 18.3,-0.00098
 10 03 36.41,+48 27 54.2, 0.00049
 09 59 29.68,+47 43 37.7,-0.00089
 10 06 51.32,+47 45 00.1,-0.00035
 10 09 41.82,+48 17 19.4,-0.00016
 10 32 44.11,+48 04 48.8, 0.00048
 10 24 13.44,+49 01 31.3, 0.00015
 10 30 07.99,+49 04 59.4,-0.00002
 10 38 33.11,+48 41 52.4, 0.00034
 10 32 08.09,+50 31 00.7,-0.00058
 10 34 26.82,+50 21 01.7, 0.00016
 10 36 28.20,+50 11 57.9,-0.00042
 10 56 36.10,+50 17 49.5, 0.00020
 10 57 24.16,+50 35 23.7,-0.00003
 11 00 39.04,+51 09 02.3, 0.00027
 11 08 52.80,+51 19 34.2,-0.00077
 11 08 53.98,+52 23 38.0, 0.00020
 11 08 03.07,+52 03 15.1, 0.00106
 11 12 28.66,+52 19 21.6,-0.00046
 11 17 03.35,+52 12 12.4, 0.00020
 11 18 29.84,+51 26 14.8, 0.00002
 11 27 56.95,+52 20 21.6, 0.00017
 11 27 55.24,+51 48 08.0,-0.00050
 11 37 28.28,+51 43 24.6, 0.00056
 11 36 08.50,+51 47 54.0, 0.00001
 11 43 14.69,+51 05 42.1, 0.00004
 11 35 13.72,+51 33 27.2, 0.00011
 11 39 41.27,+52 52 33.2, 0.00053
 11 47 19.90,+52 29 23.1, 0.00073
 11 56 06.53,+53 28 24.4, 0.00011
 12 10 41.34,+52 46 12.0, 0.00092
 12 04 06.35,+52 22 19.2,-0.00013
 12 04 06.67,+52 50 00.1, 0.00011
 12 10 34.97,+53 16 58.8, 0.03787
 12 35 30.55,+52 28 27.7, 0.08268
 12 29 32.83,+51 47 16.9, 0.00017
 12 29 57.67,+51 51 59.7, 0.00006
 12 24 29.00,+51 37 56.0,-0.00055
 12 19 34.43,+51 29 50.1, 0.00048
 12 20 33.04,+53 40 07.0, 0.00088
 12 41 52.08,+51 26 18.4,-0.00038
 12 39 13.82,+51 57 27.8, 0.01514
 12 34 43.80,+51 39 51.7, 0.00046
 12 33 06.80,+51 39 13.4, 0.00030
 12 42 02.89,+53 28 04.3, 0.00031
 12 58 05.31,+51 22 07.1, 0.00073
 12 47 12.28,+51 10 59.4, 0.00259
 12 48 42.94,+53 14 49.6, 0.00810
 12 54 25.73,+52 53 40.3, 0.00008
 12 58 05.51,+52 36 56.7, 0.00085
 12 59 51.31,+53 04 06.9, 0.00007
 13 04 22.57,+51 24 16.3,-0.00048
 13 04 49.39,+52 48 23.0, 0.00003
 07 35 21.72,+27 02 18.4, 0.00062
 07 35 02.31,+26 59 11.6, 0.00168
 07 34 06.75,+27 33 55.6,-0.00009
 07 37 27.73,+28 01 05.0, 0.00064
 07 37 33.17,+27 48 20.3, 0.00019
 07 39 55.58,+27 37 04.6, 0.00009
 07 40 57.17,+28 05 44.8, 0.00052
 07 44 07.42,+29 47 07.4, 0.00081
 07 44 12.05,+29 59 06.8, 0.09184
 07 44 40.17,+30 02 41.9, 0.00018
 07 46 25.27,+30 20 20.7, 0.00079
 07 47 47.18,+30 21 27.6, 0.00060
 07 48 34.87,+30 25 50.5,-0.00011
 07 48 09.46,+30 06 30.5, 0.21764
 07 50 10.17,+30 40 32.4, 0.00062
 07 54 39.34,+32 18 51.9, 0.00043
 07 56 31.56,+33 03 45.9,-0.00001
 08 06 53.19,+34 08 25.4,-0.00052
 08 03 54.64,+34 07 18.4,-0.00020
 07 58 16.62,+34 22 56.1, 0.00024
 08 02 34.11,+34 33 04.7, 0.00029
 08 03 26.42,+34 59 53.8, 0.00015
 08 19 31.03,+36 54 06.9,-0.00090
 08 19 25.75,+36 53 40.4, 0.00054
 08 18 25.93,+37 07 54.5,-0.00005
 08 17 17.15,+37 02 52.0, 0.00002
 08 16 35.72,+37 14 03.2, 0.00021
 08 12 24.44,+37 08 12.1, 0.00146
 08 12 19.24,+37 02 59.0,-0.00006
 08 16 57.54,+38 14 06.6,-0.00079
 08 32 15.12,+39 15 53.1, 0.00055
 08 27 01.65,+39 49 31.8,-0.00026
 08 28 27.64,+39 45 28.9,-0.00007
 08 29 28.80,+40 16 08.4, 0.00049
 08 34 40.12,+40 25 01.9,-0.00023
 08 33 30.50,+40 39 12.4, 0.00005
 08 34 12.68,+40 22 44.6, 0.00022
 08 32 59.32,+40 08 39.9,-0.00050
 08 35 47.06,+41 42 07.3,-0.00040
 08 38 29.62,+41 56 29.7, 0.00107
 08 41 39.66,+41 56 57.7,-0.00014
 08 45 56.01,+42 04 01.9,-0.00051
 08 44 04.20,+41 38 03.8,-0.00005
 08 42 40.03,+41 55 27.6,-0.00070
 08 41 16.08,+42 24 18.0, 0.00054
 08 46 34.09,+44 01 04.8,-0.00006
 08 50 49.27,+43 39 18.6, 0.00024
 08 55 27.19,+43 15 57.9, 0.00141
 08 55 38.90,+45 35 17.3,-0.00033
 09 01 30.01,+44 55 48.7, 0.00059
 09 07 14.79,+45 07 45.1, 0.00016
 08 59 17.65,+45 11 57.2, 0.00026
 09 00 56.25,+46 10 02.2, 0.00011
 09 19 09.83,+46 34 35.9, 0.00031
 09 12 49.66,+47 35 37.5,-0.00047
 09 15 20.08,+47 36 44.3, 0.00054
 09 30 33.61,+48 10 32.5, 0.00014
 09 20 59.78,+47 49 55.9, 0.00005
 09 17 28.51,+48 32 03.1, 0.00068
 09 28 28.68,+48 44 49.6, 0.00027
 09 31 29.93,+49 02 40.8, 0.00384
 09 33 09.38,+48 44 18.2,-0.00029
 09 31 37.44,+49 26 08.2, 0.00017
 09 27 07.62,+49 52 03.1, 0.00027
 09 26 56.58,+49 56 45.3,-0.00070
 09 39 45.62,+51 13 27.2, 0.00004
 09 40 51.48,+50 09 18.8, 0.00066
 09 45 35.87,+51 07 32.1,-0.00020
 09 47 33.57,+51 14 53.5, 0.01835
 09 51 59.79,+51 39 38.4,-0.00078
 09 54 14.77,+51 33 04.4, 0.01307
 09 53 09.05,+52 30 29.7,-0.00001
 10 19 30.43,+52 24 11.9,-0.00038
 10 13 16.49,+54 13 21.9, 0.00022
 10 17 57.89,+54 31 19.1, 0.00038
 10 18 55.23,+54 30 20.7, 0.00110
 10 20 03.04,+53 32 03.0, 0.00049
 10 40 05.37,+53 46 15.3, 0.00034
 10 35 39.07,+54 06 41.8, 0.00131
 10 29 57.12,+53 02 45.5,-0.00004
 10 32 31.29,+55 20 31.1, 0.00054
 10 49 08.78,+54 25 26.8, 0.00033
 10 47 18.65,+54 19 17.9, 0.01458
 10 37 12.87,+54 50 56.4,-0.00009
 10 45 47.58,+55 18 53.9, 0.00133
 10 48 29.98,+55 08 19.1, 0.00028
 10 49 24.65,+56 28 60.0,-0.00028
 10 47 27.83,+56 05 44.3,-0.00043
 10 57 47.40,+54 59 35.1,-0.00014
 10 52 21.77,+55 52 53.5, 0.00020
 10 55 41.37,+56 44 26.7, 0.00100
 11 04 49.59,+55 21 33.7,-0.00004
 11 06 55.46,+56 58 55.5,-0.00039
 11 09 52.80,+57 12 21.0, 0.00012
 11 09 42.95,+56 58 28.2, 0.00036
 11 14 50.70,+57 03 37.0,-0.00029
 13 31 48.13,-03 07 52.9, 0.00024
 13 26 38.15,-02 28 00.4, 0.00020
 13 31 39.31,-02 06 02.1,-0.00016
 13 32 48.01,-01 21 19.6, 0.00083
 13 34 09.58,-02 50 30.2, 0.03688
 13 36 52.79,-01 29 01.7,-0.00034
 13 39 35.71,-01 36 26.3, 0.00040
 13 49 28.80,-03 06 47.3,-0.00087
 13 45 44.80,-03 01 37.9,-0.00012
 13 40 28.80,-02 39 18.8, 0.00042
 13 47 32.47,-01 20 04.1, 0.00044
 13 47 49.24,-01 52 24.4,-0.00075
 13 50 55.19,-01 36 51.9,-0.00010
 13 52 35.09,-03 12 40.2, 0.00091
 13 50 38.12,-03 15 43.4, 0.00010
 13 52 45.51,-01 17 34.8, 0.00058
 14 06 09.58,-03 00 58.4, 0.00045
 14 03 57.63,-03 16 07.5, 0.00004
 14 02 49.71,-03 10 47.7, 0.00008
 13 57 56.51,-02 18 23.1,-0.00021
 14 06 01.19,-01 24 43.2,-0.00021
 14 12 50.97,-03 00 59.6, 0.00037
 14 09 06.05,-02 18 06.1,-0.00030
 14 08 53.70,-01 55 28.3,-0.00091
 14 10 37.32,-01 26 28.8,-0.00027
 14 12 29.72,-01 55 12.5,-0.00003
 14 24 51.18,-02 33 50.9, 0.00043
 14 21 43.83,-02 49 44.4, 0.00030
 14 19 51.46,-03 08 07.6,-0.00056
 14 18 24.94,-02 13 20.9, 0.00064
 14 18 50.37,-02 52 35.7,-0.00007
 14 17 59.98,-03 14 31.0,-0.00112
 14 16 11.12,-03 10 04.8,-0.00099
 14 16 37.96,-03 01 31.7, 0.01249
 14 22 13.96,-01 20 46.6,-0.00088
 14 22 54.92,-02 04 34.9, 0.00020
 14 23 11.03,-01 17 29.2,-0.00030
 14 29 16.01,-02 31 40.8,-0.00083
 14 30 18.99,-02 16 41.4,-0.00015
 14 28 21.30,-02 06 23.8,-0.00022
 14 25 54.03,-02 57 20.9,-0.00003
 14 25 09.14,-02 27 17.0, 0.05106
 14 25 34.37,-02 14 10.2, 0.00058
 14 22 35.36,-02 10 10.9, 0.00002
 14 27 51.99,-02 02 36.2,-0.00027
 14 31 05.34,-01 40 45.0,-0.00002
 14 36 26.99,-02 24 37.7, 0.00016
 14 33 50.99,-02 18 06.1, 0.00063
 14 31 34.48,-01 21 27.8,-0.00052
 14 47 44.61,-02 44 07.6, 0.00011
 14 45 24.85,-02 43 06.0, 0.00072
 14 42 28.33,-01 36 18.3, 0.00111
 14 43 43.99,-01 26 27.5,-0.00053
 14 47 31.26,-01 53 17.1,-0.00088
 14 56 28.17,-02 41 23.1, 0.00056
 14 53 56.57,-02 51 51.8, 0.00025
 14 52 01.60,-01 19 45.3, 0.00036
 15 07 39.23,-02 21 34.3, 0.00016
 15 03 15.27,-02 49 03.6, 0.00032
 15 01 56.47,-02 10 34.1, 0.00038
 15 04 18.77,-01 50 39.8, 0.00808
 15 04 40.76,-01 43 00.7,-0.00029
 15 14 51.19,-02 30 19.5, 0.00029
 15 10 31.80,-02 01 13.5,-0.00013
 15 10 30.96,-01 18 23.2,-0.00006
 15 16 30.31,-00 56 25.6, 0.02403
 15 16 35.68,-01 31 58.6, 0.00083
 15 27 51.59,-02 13 17.6, 0.00016
 15 22 58.04,-01 55 08.3,-0.00001
 15 21 40.09,-01 48 33.1, 0.00029
 15 22 34.79,-01 31 34.8, 0.00017
 15 26 12.11,-01 29 57.5,-0.00008
 15 25 52.72,-01 37 16.1,-0.00028
 15 26 45.28,-00 59 55.4,-0.00055
 15 32 00.73,-02 28 40.3,-0.00019
 15 46 24.58,-01 48 49.3,-0.00020
 07 56 23.52,+25 29 17.9, 0.00001
 07 58 08.57,+25 48 01.9,-0.00074
 08 00 57.36,+26 57 24.2, 0.00043
 08 02 49.89,+28 08 49.0,-0.00048
 08 03 23.77,+27 59 39.8, 0.00019
 08 03 56.51,+28 18 35.6, 0.00032
 08 00 55.31,+27 16 52.6,-0.00059
 08 04 46.59,+28 23 43.7,-0.00015
 08 06 06.02,+27 15 15.8,-0.00014
 08 06 18.45,+28 09 43.8, 0.00023
 08 11 36.89,+28 45 03.6, 0.08095
 08 08 51.64,+28 59 29.2, 0.00003
 08 07 48.48,+28 57 50.4,-0.00015
 08 05 30.39,+28 41 26.1, 0.00061
 08 09 27.17,+29 36 35.5, 0.00054
 08 12 15.00,+29 14 59.1, 0.00047
 08 12 58.52,+30 20 23.7, 0.00042
 08 20 45.69,+30 04 22.3, 0.00032
 08 17 48.83,+29 36 44.3,-0.00071
 08 17 04.55,+30 51 07.6, 0.00032
 08 18 41.03,+30 59 16.6, 0.00046
 08 32 57.91,+32 16 48.8,-0.00003
 08 31 16.62,+32 13 29.7, 0.00004
 08 27 45.82,+31 57 13.6,-0.00005
 08 27 47.11,+32 10 44.4,-0.00009
 08 27 39.34,+33 02 42.7,-0.00005
 08 28 10.35,+32 41 34.6, 0.00032
 08 30 20.90,+33 04 25.7, 0.00007
 08 35 28.52,+32 47 07.0, 0.00041
 08 36 29.57,+34 55 44.9, 0.01403
 08 34 52.62,+34 24 21.1,-0.00012
 08 40 43.69,+35 15 14.5, 0.00025
 08 52 04.94,+36 32 27.9, 0.00017
 09 01 44.19,+36 29 57.2,-0.00039
 08 54 03.15,+37 30 36.7, 0.00094
 09 04 22.72,+37 06 07.3, 0.00041
 08 55 17.21,+37 34 35.5, 0.00013
 09 03 20.36,+38 18 08.9,-0.00054
 09 14 27.45,+38 28 42.9, 0.00017
 09 07 45.47,+38 27 39.1, 0.14386
 09 06 36.67,+38 02 10.6, 0.00064
 09 09 08.80,+39 04 03.8,-0.00042
 09 12 06.96,+39 11 46.4, 0.01634
 09 15 13.14,+39 23 39.0, 0.00162
 09 17 43.85,+39 09 28.5, 0.00111
 09 22 00.62,+39 09 09.0,-0.00049
 09 18 24.46,+39 40 51.8,-0.00101
 09 17 54.24,+39 20 17.9,-0.00004
 09 18 53.50,+40 41 36.8, 0.00078
 09 19 39.32,+40 06 10.1, 0.00024
 09 20 29.21,+41 15 22.7,-0.00031
 09 21 19.95,+40 28 36.0, 0.00043
 09 32 12.03,+40 57 59.2,-0.00014
 09 27 28.14,+39 59 11.2, 0.00002
 09 30 25.92,+41 04 55.6, 0.00027
 09 21 54.01,+40 01 38.7, 0.00015
 09 25 59.29,+42 03 37.5, 0.24982
 09 32 17.07,+41 53 12.0, 0.00014
 09 33 14.80,+41 33 06.9, 0.00030
 09 37 31.71,+40 54 24.5, 0.00030
 09 36 53.03,+41 31 13.5, 0.00016
 09 33 15.76,+41 22 59.5, 0.00026
 09 32 11.45,+41 41 38.9,-0.00082
 09 34 22.18,+42 24 59.4, 0.00008
 09 38 57.19,+42 48 29.2, 0.00531
 09 38 01.86,+42 16 03.3,-0.00041
 09 45 28.84,+44 09 11.9,-0.00083
 09 45 54.53,+43 42 03.1, 0.00004
 09 48 35.96,+43 23 02.6, 0.00221
 09 49 54.76,+43 52 46.3,-0.00004
 09 50 31.63,+43 29 08.5, 0.00099
 09 55 14.84,+44 10 03.8, 0.00609
 09 56 57.24,+45 13 10.2, 0.00087
 09 59 49.28,+44 39 58.0, 0.00017
 10 11 42.02,+44 51 55.3, 0.00086
 10 07 55.87,+45 28 24.6, 0.00016
 10 19 57.79,+45 29 49.3, 0.00035
 10 18 47.31,+44 51 45.7,-0.00008
 10 17 55.48,+46 55 00.9,-0.00079
 10 17 34.49,+45 55 05.9,-0.00009
 10 17 59.14,+46 18 39.4, 0.00025
 10 18 18.15,+46 17 31.1,-0.00069
 10 20 08.83,+46 01 51.8, 0.00016
 10 20 02.48,+46 41 21.5, 0.00048
 10 10 33.44,+54 22 33.4,-0.00083
 10 09 16.95,+54 50 03.9, 0.00039
 10 01 29.65,+54 54 38.1, 0.00110
 09 58 37.17,+54 30 34.5,-0.00084
 10 01 32.92,+55 59 07.0,-0.00026
 10 04 34.31,+55 42 22.2,-0.00037
 10 22 37.58,+55 52 14.1, 0.00005
 10 18 05.84,+55 30 35.1,-0.00050
 10 10 51.14,+57 05 30.8, 0.00100
 10 09 16.42,+56 33 23.8,-0.00017
 10 11 08.77,+56 30 27.8, 0.00021
 10 10 33.34,+56 26 39.3, 0.00008
 10 16 47.34,+56 26 07.1,-0.00007
 10 18 10.83,+56 25 12.6, 0.00011
 10 28 25.53,+56 21 10.2, 0.00041
 10 28 24.86,+58 00 09.3,-0.00021
 10 43 55.52,+56 27 57.1, 0.00110
 10 41 21.88,+56 30 01.3,-0.00000
 10 41 54.66,+56 55 12.8,-0.00058
 10 41 55.19,+57 16 03.1, 0.00013
 10 39 31.15,+58 17 09.5,-0.00035
 10 39 38.94,+57 41 20.7, 0.00032
 10 41 14.48,+57 50 24.0, 0.00037
 10 51 53.77,+56 50 05.6,-0.00026
 10 51 58.53,+59 06 52.1, 0.00090
 10 52 59.87,+59 22 34.0, 0.03596
 10 52 35.20,+58 06 00.4, 0.00019
 10 54 47.28,+58 19 09.6, 0.00044
 11 05 21.52,+57 48 12.0, 0.00109
 11 06 16.41,+59 20 23.6, 0.00078
 11 16 25.11,+58 06 57.9,-0.00030
 11 37 23.75,+58 31 50.5, 0.00015
 11 36 03.83,+58 59 08.1, 0.02956
 11 35 43.23,+59 22 41.8, 0.00039
 11 29 39.85,+60 07 28.9,-0.00072
 11 35 32.56,+59 51 06.7,-0.00037
 11 49 00.13,+59 22 25.0,-0.00000
 11 50 23.84,+59 48 33.4,-0.00002
 12 05 01.16,+59 20 39.7, 0.00031
 12 04 05.41,+58 45 36.0, 0.00053
 11 59 34.66,+58 50 49.1, 0.00060
 12 00 35.62,+58 50 15.5, 0.00020
 12 18 45.35,+58 59 28.4,-0.00082
 12 13 52.37,+59 29 03.3, 0.00322
 12 19 29.82,+60 33 46.4,-0.00039
 12 38 00.52,+58 53 24.2, 0.00042
 12 35 47.37,+60 49 52.3,-0.00020
 12 36 20.02,+60 44 14.8,-0.00033
 12 38 44.20,+61 00 55.7, 0.00102
 12 49 49.65,+59 32 17.0, 0.00114
 12 47 26.98,+59 29 19.6, 0.00049
 12 42 34.51,+59 41 45.4,-0.00006
 12 51 39.34,+60 59 27.5, 0.00032
 12 48 55.29,+59 50 11.5, 0.00041
 12 54 33.32,+60 43 50.4, 0.00026
 12 53 58.12,+59 58 17.4, 0.00014
 13 06 59.68,+59 40 57.7,-0.00024
 13 07 57.44,+59 29 08.7, 0.00202
 13 08 53.07,+59 30 06.4, 0.00038
 13 14 20.96,+59 53 07.0, 0.00006
 13 12 40.23,+60 23 01.7,-0.00044
 13 16 23.07,+60 22 56.8, 0.00112
 13 21 42.38,+59 56 29.7, 0.00106
 13 23 52.22,+59 08 45.2, 0.00116
 13 28 25.88,+60 06 05.6, 0.08823
 13 27 36.60,+59 39 26.1,-0.00062
 10 37 05.24,+46 31 28.5,-0.00009
 10 34 18.83,+46 25 07.6, 0.00242
 10 31 16.42,+46 22 17.6,-0.00054
 10 24 47.42,+46 46 39.8,-0.00025
 10 28 52.28,+47 28 53.8, 0.00011
 10 36 02.62,+46 54 56.7, 0.00040
 10 37 51.39,+47 04 45.5,-0.00062
 10 38 08.93,+46 42 49.2, 0.01204
 10 37 44.56,+46 43 49.7,-0.00024
 10 32 51.13,+47 58 12.2,-0.00102
 10 35 31.11,+47 58 09.6, 0.00081
 10 35 52.04,+47 47 55.8, 0.00032
 10 44 01.64,+47 12 23.9, 0.00058
 10 57 32.70,+47 06 12.0,-0.00001
 10 56 56.09,+47 16 13.5, 0.00051
 10 52 45.65,+46 38 31.2,-0.00017
 10 50 31.03,+48 38 45.2, 0.00035
 11 04 29.52,+48 16 37.7,-0.00022
 11 06 26.67,+48 47 07.1,-0.00093
 11 06 44.00,+49 41 52.0, 0.00023
 11 24 48.19,+48 35 23.3,-0.00021
 11 16 23.57,+48 22 56.7,-0.00021
 11 18 54.13,+49 22 07.3, 0.00094
 11 20 18.54,+49 32 14.3, 0.00063
 11 29 34.86,+48 11 47.3, 0.00030
 11 28 34.48,+48 48 24.0, 0.00019
 11 44 44.61,+49 05 17.3, 0.00066
 11 35 37.68,+49 13 23.2, 0.00026
 11 37 44.84,+48 19 03.8,-0.00049
 11 36 53.02,+48 28 12.8, 0.00098
 11 38 24.20,+50 12 21.6,-0.00034
 11 40 46.57,+49 33 12.8,-0.00101
 11 43 05.93,+49 35 42.7,-0.00060
 11 52 16.60,+50 16 22.2,-0.00026
 11 52 21.43,+50 44 37.1, 0.00010
 11 57 29.72,+49 59 40.4,-0.00083
