 09 42 34.36,+12 48 37.2, 0.00027
 17 21 32.53,+31 27 16.6,-0.00079
 09 00 33.74,+53 17 28.8,-0.00022
 15 06 08.65,+42 57 22.6,-0.00004
 16 38 10.08,+12 51 03.9,-0.00054
 12 25 52.04,+18 35 16.2,-0.00015
 13 34 42.06,+67 40 57.7,-0.00017
 12 16 28.07,+10 51 33.3,-0.00005
 12 24 18.98,+18 33 16.0,-0.00002
 10 17 54.13,+18 57 06.3,-0.00020
 13 46 58.14,+33 17 32.3, 0.00125
 10 57 47.69,+38 23 57.5,-0.00010
 08 38 20.62,+61 59 34.5,-0.00028
 15 07 38.74,+42 55 30.6,-0.00020
 14 28 44.49,+16 43 07.9, 0.00020
 09 26 22.62,+27 00 28.7, 0.00037
 13 08 35.98,+43 53 38.1, 0.00009
 12 30 56.65,+17 54 38.2, 0.00031
 16 18 01.99,+45 12 19.2, 0.00050
 16 04 02.43,+14 42 36.5, 0.00044
 10 01 11.79,+28 08 32.5, 0.00020
 16 34 16.47,+15 59 51.2,-0.00012
 09 48 00.26,+13 36 14.9, 0.00046
 08 05 01.99,+17 19 11.6,-0.00029
 17 18 04.43,+33 12 46.9, 0.00021
 15 24 36.72,+51 49 45.5, 0.00035
 09 17 38.70,+03 15 49.1,-0.00035
 13 50 42.70,+33 16 16.4, 0.00030
 08 43 58.40,+61 21 55.0,-0.00015
 12 47 39.91,+30 45 05.8,-0.00016
 13 52 29.34,+13 20 54.9,-0.00038
 09 45 38.08,+03 30 51.9, 0.00051
 16 20 01.58,+10 09 42.0, 0.00037
 09 29 06.10,+11 03 00.8, 0.00023
 08 55 47.37,+27 43 15.4,-0.00005
 10 02 01.51,+03 03 29.5,-0.00003
 14 20 47.87,+02 49 05.5, 0.00021
 09 49 31.22,+02 40 16.3, 0.00074
 10 42 21.23,+33 30 09.1,-0.00013
 15 53 37.94,+37 32 04.7,-0.00012
 09 19 02.05,+02 53 27.8,-0.00032
 09 31 02.37,+09 59 49.1, 0.00033
 14 33 50.99,-01 18 06.1,-0.00109
 11 12 05.84,+24 11 35.5,-0.00017
 13 08 23.08,+43 40 08.8, 0.00020
 08 23 11.10,+06 56 43.6,-0.00068
 17 13 30.67,+33 53 45.4,-0.00026
 08 21 21.46,+15 32 41.4, 0.00077
 09 33 41.82,+11 22 18.9,-0.00090
 08 21 17.41,+06 45 36.5,-0.00107
 14 31 34.48,-00 21 27.8, 0.00007
 09 47 33.57,+52 14 53.5, 0.00023
 08 53 21.89,+62 05 29.6,-0.00012
 10 20 18.18,+25 32 44.6, 0.00063
 09 40 51.48,+51 09 18.8,-0.00036
 12 24 19.65,+18 37 24.9,-0.00034
 14 16 15.72,+37 55 37.3, 0.00029
 09 19 53.52,+02 59 48.3,-0.00091
 12 49 12.42,+29 48 21.7, 0.00023
 12 49 16.64,+29 31 29.7,-0.00029
 14 07 37.26,+12 15 58.7,-0.00025
 09 51 59.79,+52 39 38.4, 0.00001
 09 50 17.14,+13 02 26.2, 0.00079
 16 25 49.00,+13 36 13.6, 0.00020
 09 39 45.62,+52 13 27.2,-0.00012
 10 03 33.57,+03 45 30.5, 0.00023
 12 24 12.51,+11 01 41.7,-0.00011
 14 18 45.18,+04 03 55.0,-0.00000
 09 01 10.11,+28 16 57.7, 0.00070
 08 16 53.90,+07 43 07.1, 0.00062
 09 06 53.37,+08 04 12.1,-0.00048
 08 23 05.95,+07 49 30.5, 0.00007
 12 31 53.12,+48 43 59.6,-0.00043
 13 27 36.60,+60 39 26.1, 0.00020
 09 31 15.80,+63 22 53.2, 0.00036
 08 40 57.03,+06 47 33.4,-0.00009
 09 37 56.54,+10 22 16.1,-0.00028
 10 02 51.63,+03 29 05.4, 0.00000
 12 46 21.16,+31 26 12.8,-0.00005
 14 24 40.02,+65 55 59.1,-0.00027
 09 53 09.05,+53 30 29.7, 0.00023
 16 18 44.35,+14 02 03.8, 0.00039
 09 26 53.08,+00 51 27.5, 0.00002
 11 19 46.94,+14 37 59.2,-0.00049
 09 32 18.02,+19 32 57.6, 0.00064
 16 24 57.01,+13 52 21.0, 0.00023
 13 10 39.46,+34 23 13.9, 0.00024
 16 11 41.44,+45 37 07.3, 0.00002
 13 46 43.72,+30 56 57.1, 0.00019
